t,lx,ly,lz,ax,ay,az,lvx,lvy,lvz,avx,avy,avz,lax,lay,laz,aax,aay,aaz,target_lx,target_ly,target_lz,target_ax,target_ay,target_az,target_lvx,target_lvy,target_lvz,target_avx,target_avy,target_avz,target_lax,target_lay,target_laz,target_aax,target_aay,target_aaz
3981.0,0.0004005439822813721,-0.0003649544924399553,0.2467857373676573,-0.00011775145135890996,0.00267869209247326,-0.0001749978612625285,0.033232112089277004,-0.0020547116074246027,0.00016073828047597565,-0.007024903446974324,0.1945510186487727,-0.008228489921823262,0.11105980383187451,-0.03736759746134666,-0.014497536488385632,-0.17047438734403675,4.085975507977962,-0.1915522378564128,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1960358112163725,0.23889035914247403,0.0,-2.0847116591539705,62.79725899857311,0.0
3982.0,0.0002614067373286633,-0.0003566859214253913,0.24678505215985516,-9.056066484974701e-05,0.0019147066300588596,-0.00014283299506390076,0.0325948879745779,-0.0018515574177680957,0.0002362466030497388,-0.006215239796946186,0.17436615964730248,-0.007299519130152563,0.1721413217283426,-0.040565463893608364,-0.015007419758589338,-0.17942761185749387,4.359353970861383,-0.20253342550434936,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983.0,0.00012580641935906127,-0.00034968627942147005,0.24678393983483202,-6.754803861470414e-05,0.0012613770558584233,-0.00011566466606694208,0.03166564615036479,-0.0016348987144816193,0.0003146599757846788,-0.005369410000160927,0.15306627483838747,-0.00632459342412925,0.2367671524171188,-0.042568652781759905,-0.01491903546839264,-0.18511967593706763,4.543074179836111,-0.20948511119760477,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984.0,-4.791000347393572e-06,-0.00034400469666726464,0.24678236317614707,-4.887657941843135e-05,0.0007230393319635101,-9.368574318151106e-05,0.030432615105155235,-0.0014138302199536692,0.0003921548446478502,-0.004508523705150531,0.13127251610549479,-0.005331160203164579,0.3034231042281998,-0.04324588460072923,-0.014181978534526626,-0.1872422921378903,4.627891281005397,-0.21197519033278833,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985.0,-0.00012891233903366978,-0.00033959030814380346,0.24678031643783782,-3.45052661216673e-05,0.00029761524420509255,-7.680833029334281e-05,0.028892629748612772,-0.0011978637750912151,0.0004644756079059362,-0.003655119389076602,0.10964093889227206,-0.004348501910572935,0.37046051915969513,-0.04255657510345138,-0.01278377098953759,-0.18565977333883585,4.6100398345422295,-0.20980767655253782,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986.0,-0.00024513210116218986,-0.0003363024824584634,0.24677783300969383,-2.419574155460428e-05,-2.2845417838737482e-05,-6.468379835182541e-05,0.027051463164915017,-0.0009960397923045618,0.0005272600521419278,-0.00283147096806295,0.08880836658620689,-0.00340538419928522,0.436157168269368,-0.04055438075457335,-0.010754614819895827,-0.18042302520741696,4.49155058624596,-0.2030411490062729,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987.0,-0.00035211905869721405,-0.00033393483285171465,0.24677498755312924,-1.7547445883034216e-05,-0.00025076375760922366,-5.676046339054472e-05,0.024923710263095627,-0.0008161009891191058,0.0005764223844327152,-0.002057912285477793,0.06934112967703886,-0.002527788257250799,0.4987819207532057,-0.037382103454014194,-0.008168693943274626,-0.17176746199942966,4.280051005122113,-0.1919848581820548,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988.0,-0.0004486740722543931,-0.0003322457989043127,0.246771891651528,-1.4050197701531859e-05,-0.0004012102724309342,-5.236031490999306e-05,0.022532271294476353,-0.0006638420586143125,0.0006085477616636842,-0.0013514068057921393,0.05169369350552758,-0.0017370343566304467,0.556659140526685,-0.03325850578592287,-0.005141524712627608,-0.16009496242622462,3.988073250947828,-0.17717307139622604,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989.0,-0.0005337598127059749,-0.0003309890804728341,0.2467686836761224,-1.3142220089508695e-05,-0.0004900732946552574,-5.075730587992989e-05,0.019907508218388305,-0.0005427114266617312,0.0006212453565705902,-0.0007245359009242136,0.03618196927957967,-0.001048511834725444,0.6082290805733448,-0.02845859330273234,-0.001823302205415256,-0.14594198480561615,3.6319549352490355,-0.15932094105826744,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990.0,-0.000606523331820275,-0.00032993905507815315,0.24676551471437508,-1.426348630271222e-05,-0.0005325146102160217,-5.1244438250012824e-05,0.017086156982717624,-0.000453693633560101,0.0006134101922684814,-0.0001849980003933927,0.022973238607134232,-0.00047110983931834187,0.6521011684663499,-0.02328966897317364,0.001611315859356774,-0.1299376041920032,3.2304649552560503,-0.13926728366125837,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991.0,-0.0006663123490019475,-0.0003289085834955564,0.2467625329413607,-1.689761188155753e-05,-0.0005418708765396682,-5.318272561097775e-05,0.01411007779761042,-0.00039545539315774265,0.0005853564677343138,0.0002643757262384064,0.012091864314821272,-7.325502768527469e-06,0.6870978848297491,-0.01806584721751182,0.004976082811928061,-0.11275626335663708,2.8033118777242945,-0.11791085582778009,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992.0,-0.0007126858802665565,-0.0003277586087624828,0.24675986883948903,-2.0599132685834017e-05,-0.0005290378373173199,-5.6030264956326116e-05,0.011024917688686273,-0.00036470364148603873,0.0005388039892945402,0.0006251576393281578,0.0034378409455911173,0.0003460653413603539,0.7122878102576972,-0.013083700601172346,0.008087434073654648,-0.0950703249514012,2.369693710407614,-0.09614690107094805,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993.0,-0.0007454196376650649,-0.00032640042022138874,0.24675762332722917,-2.5006148503773342e-05,-0.0005022854128966755,-5.935340929876196e-05,0.007878748589820945,-0.0003566839422126305,0.00047672067576525726,0.0009025308944050653,-0.0031859915899574752,0.0005969441948925846,0.7270072557186766,-0.00860134547378957,0.010778704728061956,-0.07750709794656045,1.9470278678817223,-0.07481000831465917,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994.0,-0.0007645065008894298,-0.0003247922723740858,0.24675586022415744,-2.984053572876634e-05,-0.0004674028587503988,-6.282411892547378e-05,0.004720732450866695,-0.0003657424941862047,0.0004030439343751232,0.0011043098034845334,-0.008042583631276967,0.0007565787489197811,0.7308706261767458,-0.004822651638121525,0.01291284549402519,-0.06061402955885705,1.5499644788178648,-0.05462790580384351,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995.0,-0.0007701523393049671,-0.000322932325660681,0.2467546037178506,-3.489916008162595e-05,-0.000428056899464022,-6.62082632752615e-05,0.001599853718849354,-0.0003858819448227661,0.0003223187196163636,0.0012399130446403893,-0.011429279711467684,0.0008383164929941547,0.7237702565472681,-0.0018875095431202242,0.01439238002133482,-0.04483441948170822,1.1897422920893526,-0.036189019928692744,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996.0,-0.0007627675045576718,-0.00032084975023773473,0.24675384063271932,-4.0039854727099645e-05,-0.00038625405218563075,-6.934931309967972e-05,-0.0014362502710936129,-0.00041125614485662337,0.00023929815964552828,0.0013194077554220139,-0.013649635166646383,0.000856380332692169,0.7058668885786231,0.0001316702824748719,0.015165690560858326,-0.030494563928060204,0.8739017182650111,-0.019924769250674934,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997.0,-0.0007429543939203057,-0.0003185954767732515,0.246753526379297,-4.516558778830581e-05,-0.0003428201908131664,-7.215095461651934e-05,-0.004342338862540819,-0.00043656760356877814,0.00015855307704796515,0.0013527092692217186,-0.014990591941850023,0.0008248590513712906,0.677572231634642,0.001227714987208881,0.015229159156462104,-0.01780188858707517,0.6063301364290842,-0.0061059009715878345,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998.0,-0.0007114915689246827,-0.0003162336342642806,0.24675359296968083,-5.0209431142133144e-05,-0.0002978372479681607,-7.456104583938656e-05,-0.007076482579884153,-0.0004573500768197255,8.413040165880329e-05,0.0013489841468482483,-0.015706058411061548,0.0007569405140773675,0.6395251870193963,0.0014516947215370015,0.014625160465461775,-0.006852544932091576,0.38758466816929327,0.005149110208904387,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999.0,-0.0006693149814337719,-0.000313834281734537,0.24675395770325206,-5.512198269398964e-05,-0.0002510029597474111,-7.655826405699377e-05,-0.00960083355799898,-0.0004701348563092572,1.928953620762548e-05,0.001316269557107912,-0.016006987554095346,0.0006643965823185662,0.592563338403082,0.0009024716155239934,0.013436335584533287,0.00235378186334857,0.21541914759896633,0.013856404109107217,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000.0,-0.0006174969008547774,-0.0003114676820087704,0.24675453155097268,-5.986204826600265e-05,-0.0002019009879962403,-7.81419167815541e-05,-0.011882247988502749,-0.000472511482588867,-3.366708753508899e-05,0.0012612942186141461,-0.01605733477889008,0.0005572994208906478,0.5376912461148162,-0.00028580006721148855,0.011776922288167232,0.009894446620510276,0.08543499480036007,0.020142975079446814,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001.0,-0.0005572231476554721,-0.0003092001059664408,0.24675522651268544,-6.439070822713746e-05,-0.00015018408119883724,-7.932477383116061e-05,-0.013892760971546575,-0.000463101335997131,-7.346534938922785e-05,0.0011894670889594898,-0.01597482677478842,0.00044393032620363755,0.4760469556549414,-0.0019568718051058307,0.009782143705682329,0.015902380946542803,-0.008221383870953619,0.024219910128533025,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002.0,-0.0004897692224678979,-0.0003070909973594792,0.2467559615383674,-6.86683892458976e-05,-9.568201523155646e-05,-8.012842467742699e-05,-0.015609917734197003,-0.00044146617683903604,-9.983901187320595e-05,0.0011049899843504235,-0.015835266878471272,0.0003308336012975449,0.4088679631325098,-0.003945129256612941,0.007596753456288038,0.020544881539850287,-0.072181636202567,0.026355355465729282,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003.0,-0.0004164758845405951,-0.0003051912530550268,0.24675666704155222,-7.265426063384801e-05,-3.845017870347069e-05,-8.058052250103e-05,-0.017016968058756084,-0.0004079739758813771,-0.00011343126184002692,0.0010110482127072787,-0.015679094054833823,0.0002229674161358865,0.33745769132131787,-0.006086946105193535,0.00536380784808939,0.024004456962898695,-0.11325082162784271,0.02684937325598234,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004.0,-0.0003387246862765877,-0.00030354235729872496,0.2467572881658216,-7.630720741245745e-05,2.1224699441317956e-05,-8.071327413336298e-05,-0.018102932988178312,-0.0003636422626616652,-0.00011563650128833249,0.0009100371993012139,-0.015519043800865846,0.000123908620331237,0.26315333479747377,-0.00823005356767883,0.003214605529160918,0.026462966255488655,-0.13790990009248733,0.02601219380648268,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005.0,-0.00025791391895965395,-0.0003021761300496715,0.246757786732226,-7.958770441483218e-05,8.284679541685085e-05,-8.056262446816254e-05,-0.018862554483076797,-0.00030997568296865704,-0.00010840285448920812,0.0008037907915441689,-0.015347972670549617,3.607674873854111e-05,0.18729574275013017,-0.010240605604868919,0.0012605301283407284,0.02808970292821103,-0.1519434212775959,0.024146717325549134,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006.0,-0.0001754353707136352,-0.0003011148916797206,0.24675814163442175,-8.246000864181442e-05,0.00014574939556509804,-8.016771999159418e-05,-0.019296139755298817,-0.00024881032724382906,-9.401630943422643e-05,0.0006937864062872523,-0.015146154441087566,-3.904804245769071e-05,0.11120183187886899,-0.01200787542480673,-0.00041271745776489473,0.0290335584377315,-0.16019574176220006,0.02153554287328046,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007.0,-9.26522442804529e-05,-0.00030037189494119603,0.24675834766292581,-8.48942233368902e-05,0.0002091401646874841,-7.957037910464535e-05,-0.01940931257293273,-0.00018217330160623447,-7.488641032481021e-05,0.0005813117789604509,-0.014887597879515112,-0.00010072916584360266,0.0361398647975007,-0.013446722528016274,-0.0017482740035832237,0.029418983786149336,-0.16644739892410157,0.018432342689598445,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008.0,-1.0878532013794542e-05,-0.00029995191986218703,0.24675841310621208,-8.68679614289146e-05,0.00027214733427552293,-7.881441803396975e-05,-0.01921268400863896,-0.00011216238429424218,-5.335096501347249e-05,0.0004675866145563557,-0.014545149068946425,-0.00014880803980498025,-0.03669220537721417,-0.014498113768245757,-0.0027186851670167,0.02934517721076378,-0.1733950542546717,0.015057075774145477,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009.0,6.863990117572068e-05,-0.0002998519639184628,0.24675835661676865,-8.836747989493484e-05,0.0003338629777362401,-7.794477894123356e-05,-0.01872145497958065,-4.0847671235862456e-05,-3.151343878429421e-05,0.0003538392271948417,-0.014094312245042078,-0.00018357072428267895,-0.10618523500006997,-0.015128067413318803,-0.00332414150626474,0.028887761290633442,-0.1827136376212316,0.011594343547972112,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010.0,0.00014474231829233545,-0.0003000619871204593,0.24675820378368885,-8.938825778605604e-05,0.00039338130974279944,-7.700647664775742e-05,-0.017954962591597026,2.9805060830959332e-05,-1.1122031186623314e-05,0.0002413430215927593,-0.01351584807244121,-0.00020564442557933729,-0.17133423383216237,-0.015325422634714503,-0.003588798906737148,0.02810216079152245,-0.19517758155633294,0.008194116666481926,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011.0,0.00021636802604153388,-0.000300565689438346,0.2467579837735951,-8.993506164350161e-05,0.00044983114629803357,-7.604342246139389e-05,-0.016936181830223638,9.799099254363315e-05,6.505459195457069e-06,0.00013142048713399757,-0.012797289625181294,-0.00021591900608994486,-0.23125061994608467,-0.015098828428374707,-0.0035557163456731607,0.027027930592526853,-0.210818726626498,0.00497408128443674,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012.0,0.00028256907520398007,-0.0003013413087431446,0.24675772630456708,-9.002158250760369e-05,0.0005024024241795047,-7.509720412657144e-05,-0.015691193598117742,0.00016210544221310354,2.0511375510185857e-05,2.542352906740469e-05,-0.011933560271041687,-0.00021548755254775922,-0.28517150176093303,-0.014473307321134813,-0.003280996739802922,0.025693384381933925,-0.2291009170735787,0.0020229378011296676,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013.0,0.00034252065257860337,-0.0003023624322836688,0.24675745911657712,-8.966974464244353e-05,0.0005503670851227093,-7.42059040464527e-05,-0.014248629525435444,0.00022076845955064766,3.048663300615139e-05,-7.530115754987804e-05,-0.010926892245672717,-0.0002056000651793287,-0.33246613710313555,-0.013486691796438988,-0.0028277122233847573,0.02412001287528305,-0.24909481512325238,-0.000595891387725999,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014.0,0.0003955291068552569,-0.000303598816622815,0.24675720600907772,-8.890878314193684e-05,0.0005930948429756795,-7.34030318118646e-05,-0.0126391034020212,0.00027283768179854894,3.642460995575271e-05,-0.00016945394484346336,-0.00978623824000523,-0.00018762506780830424,-0.3726397407329168,-0.012186165290382207,-0.0022601416389771006,0.02232633159687683,-0.26964044758720085,-0.0028405495837320054,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015.0,0.0004410375872667518,-0.0003050172103256359,0.24675698543930125,-8.777417374112887e-05,0.0006300644010531096,-7.271663281832607e-05,-0.010894638508006088,0.00031741205214453336,3.864895128734521e-05,-0.00025582509863344017,-0.008526348366479175,-0.00016301508353965953,-0.4053348242526907,-0.010625072983966262,-0.001638756410114121,0.02033094415481005,-0.2894889828681421,-0.0046872971015711595,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016.0,0.00047862930793061205,-0.0003065821728247892,0.24675680961977514,-8.63064789563456e-05,0.0006608706964202447,-7.216861950082426e-05,-0.009048099551154393,0.0003538286287758849,3.772456220710739e-05,-0.0003333339623038095,-0.007166657685824203,-0.0001332732120289591,-0.43033025855126994,-0.008860106335794149,-0.0010162737830431258,0.01815473437363536,-0.3074188756424867,-0.0061274736408552175,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017.0,0.0005080284863228531,-0.0003082568811673819,0.246756684127827,-8.455016937250496e-05,0.0006852286437562825,-7.177435147062772e-05,-0.007132637346292308,0.00038165429828354363,3.4361270197650954e-05,-0.0004010615045838075,-0.005730099862474676,-9.991929078924036e-05,-0.4475382513287488,-0.0069489130817793465,-0.00043496612325493947,0.015822201995491343,-0.3223245937178971,-0.007164921500101598,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018.0,0.0005290990371973752,-0.000310003915472806,0.24675660821051562,-8.255248725633755e-05,0.0007029737407717188,-7.15424723478735e-05,-0.005181153782668505,0.00040067380441073056,2.931939251788336e-05,-0.00045827468579565166,-0.004241933811348492,-6.445519919675331e-05,-0.4569994326717169,-0.004948143102481309,7.471690984696506e-05,0.013362029011943048,-0.3332785518277965,-0.00781384793948368,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019.0,0.0005418411342831943,-0.0003117860132767633,0.2467565758829764,-8.03623996771823e-05,0.0007140598760932596,-7.147499688530174e-05,-0.0032257940084039595,0.0004108751462917791,2.332573867861315e-05,-0.0005044422816598457,-0.002728644421235063,-2.8329703638687026e-05,-0.4588762414573491,-0.0029119104423774994,0.0004942795608704561,0.010807007870581318,-0.33956860420279067,-0.008097059272131205,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020.0,0.0005463857777304806,-0.0003135667833927018,0.24675657764063552,-7.802964480253422e-05,0.000718554779266781,-7.156763561049807e-05,-0.0012974721097240925,0.0004124331065649699,1.7007191106533686e-05,-0.0005392426661218081,-0.0012169565617814737,7.096174152792594e-06,-0.4534448054057196,-0.0008906320847790883,0.0008162359611783566,0.008193482286767514,-0.3407145394142052,-0.0080444764449209,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021.0,0.0005429875306170453,-0.00031531136995828344,0.24675660251370504,-7.560385496923698e-05,0.0007166335409210477,-7.18103342604962e-05,0.0005745641280785371,0.0004056914442642543,1.0846792286387034e-05,-0.0005625645845872047,0.0002670161046203091,4.05819461654111e-05,-0.4410855082777184,0.0010698066271634542,0.0010423417842048341,0.005560451251483096,-0.336467565536212,-0.007691837675885877,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022.0,0.0005320156082022619,-0.0003169870574573014,0.24675664013283263,-7.313375680233938e-05,0.0007085705488102166,-7.218799520310395e-05,0.002363124523225557,0.00039114412732647684,5.164347051666366e-06,-0.0005745021925862741,0.0016984795595586266,7.10371680483931e-05,-0.42227243907191636,0.002928613598441387,0.0011813003786611976,0.002948472784163741,-0.32679687997712825,-0.00707950325856827,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023.0,0.0005139435212506374,-0.0003185638072711225,0.24675668233547818,-7.06664728774765e-05,0.0006947300710528634,-7.268133775515333e-05,0.004043419782687105,0.0003694158765572495,1.2032307768618457e-07,-0.0005753456631906995,0.003054526971384986,9.754630012564897e-05,-0.39756191986868894,0.004650430610959806,0.0012462555059543795,0.0003984816431350775,-0.3118672001112796,-0.006251296071673765,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024.0,0.0004893374903605351,-0.00032001471865485397,0.24675672399903556,-6.824692313293322e-05,0.0006755557760068082,-7.32678552032013e-05,0.005593353502773443,0.0003412422349979932,-4.2611070899924265e-06,-0.0005655685316233324,0.004314573800418385,0.0001193877551356427,-0.3675803107705368,0.006205499814443258,0.0012523622430137586,-0.0020493904805132528,-0.29201069544650193,-0.005253334276041398,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025.0,0.0004588438627199799,-0.0003213164100968221,0.2467567631584667,-6.591727837383096e-05,0.0006515595625425545,-7.392283030664402e-05,0.00699376046644732,0.0003074493506259889,-8.056064836072917e-06,-0.0005458126811019451,0.005460672987384792,0.00013604626480009894,-0.3330112916481109,0.007569695841883192,0.0012146779993592266,-0.004356928854429963,-0.26769620326596977,-0.0041328365246225095,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026.0,0.00042317576979146053,-0.00032244931875075364,0.24675680062534305,-6.371642398562302e-05,0.0006233100374360345,-7.462037164057464e-05,0.008228589692769985,0.0002689336547892424,-1.13989308352516e-05,-0.0005168715360933262,0.006477724857632036,0.00014721804382649822,-0.2945828205409278,0.008724455536932752,0.0011465453744261916,-0.006488841983237524,-0.23949800397931856,-0.0029369020125813326,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027.0,0.000383099266652054,-0.0003233979161820777,0.2467568393097234,-6.167942550953855e-05,0.0005914208539467223,-7.533443068235562e-05,0.009285031578052026,0.0002266416256054016,-1.4440743493405302e-05,-0.0004796717103487071,0.007353596944934623,0.00015280859662384534,-0.2530539670329052,0.009656629721753246,0.00105855832945423,-0.008413635399190633,-0.20806583804252,-0.001711285985855317,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028.0,0.00033941919157830165,-0.00032415083978287593,0.24675688341324498,-5.983701292339876e-05,0.0005565390563515992,-7.603976119989299e-05,0.010153589344222192,0.00018154983898970823,-1.7313229162133214e-05,-0.0004352531464573421,0.008079168300683507,0.00015292337594440824,-0.20920181526858309,0.010358274703534271,0.0009581236429984969,-0.01010433961547713,-0.17409730414393704,-0.0004992048349521694,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029.0,0.00029296497918275105,-0.0003247009404431219,0.246756937617199,-5.82151151274515e-05,0.0005193335281466772,-7.671278608718317e-05,0.010828095859627088,0.00013464552519992033,-2.0102030805522763e-05,-0.00038474772291563107,0.008648311360852241,0.00014785184278034148,-0.16380862516788328,0.010826395669460328,0.0008495600384134762,-0.011539085671402896,-0.13831331389979729,0.000659786772526784,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030.0,0.0002445766515769767,-0.0003250452485636014,0.24675700634060835,-5.6834480555310604e-05,0.000480483633595267,-7.73323430312531e-05,0.01130567770491505,8.690786150003079e-05,-2.2831050022957133e-05,-0.0003293563810174326,0.009057822478011443,0.0001380457732937426,-0.11764943165453773,0.011062649895899496,0.0007346241753826248,-0.012701524904093705,-0.10143690407901092,0.001730800985084357,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031.0,0.00019509120018677657,-0.00032518486198796946,0.24675709309629312,-5.571041559612113e-05,0.0004406681463074773,-7.788028768778337e-05,0.01158666910817531,3.929023827484223e-05,-2.5458355208447853e-05,-0.00027032498835934663,0.00930731015054218,0.00012409289492880816,-0.07148025030357964,0.011073014780125923,0.0006133193122621343,-0.013581090628475725,-0.06417542550838903,0.00268445958027357,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032.0,0.00014532955633203665,-0.0003251247608459341,0.24675719993321962,-5.485266287202825e-05,0.0004005545744145327,-7.83419409645647e-05,0.01167447905772736,-7.296265707653549e-06,-2.7882914890776445e-05,-0.0002089193459426529,0.009399048087908295,0.00010668709918834182,-0.026027043841699453,0.010867423961164727,0.00048482957808097246,-0.014173099627596332,-0.027205932608701067,0.0034975349407428426,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
